file	trait_id	trait_label	graph_id	scope_status	protein_nodes	semantic_grounded_nodes	reviewed_label_only_nodes	canonical_examples	cited_canonical_examples	protein_examples	taxon_matched_examples	status	error_count	gap_count	unmet_requirements
data/traits/morphology/sulfur_globule.yaml	traitmech:000069	sulfur globule	sulfur_globule_sulfur_oxidation_intermediate	NONMECHANISTIC	2	1	1	1	1	0	0	NONMECHANISTIC	0	0	-
data/traits/morphology/swarming_motility.yaml	traitmech:000062	swarming motility	swarming_hyperflagellation_surfactant	NONMECHANISTIC	0	0	0	1	1	0	0	NONMECHANISTIC	0	0	-
data/traits/morphology/tailed_shaped.yaml	METPO:1000695	tailed shaped	tailed_shaped_polar_stalk_growth	MECHANISTIC	4	2	2	1	1	1	1	PASS	0	0	-
data/traits/morphology/tetrad_arrangement.yaml	traitmech:000119	tetrad arrangement	tetrad_two_plane_division	NONMECHANISTIC	2	0	2	2	2	0	0	NONMECHANISTIC	0	0	-
data/traits/morphology/triangular_shaped.yaml	METPO:1000696	triangular shaped	triangular_shaped_planar_polygonal_growth	NONMECHANISTIC	0	0	0	1	1	0	0	NONMECHANISTIC	0	0	-
data/traits/morphology/twitching_motility.yaml	traitmech:000061	twitching motility	twitching_type_iv_pilus_retraction	MECHANISTIC	3	0	3	2	2	1	1	PASS	0	0	-
data/traits/morphology/vibrio_shaped.yaml	METPO:1000686	vibrio shaped	vibrio_shaped_crvA_curvature	NONMECHANISTIC	3	0	3	1	1	0	0	NONMECHANISTIC	0	0	-
data/traits/morphology/white_pigmented.yaml	METPO:1003029	white pigmented	white_pigmented_low_chromophore	NONMECHANISTIC	3	0	3	1	1	0	0	NONMECHANISTIC	0	0	-
data/traits/morphology/yellow_pigmented.yaml	METPO:1003030	yellow pigmented	yellow_pigmented_carotenoid_color	NONMECHANISTIC	4	0	4	1	1	0	0	NONMECHANISTIC	0	0	-
data/traits/physiology/antibiotic_resistance.yaml	traitmech:000088	antibiotic resistance	antibiotic_resistance_mechanisms	MECHANISTIC	4	1	3	1	1	1	1	PASS	0	0	-
data/traits/physiology/autotrophic.yaml	METPO:1000632	autotrophic	autotrophic_inorganic_carbon_fixation	MECHANISTIC	3	2	1	3	3	1	1	PASS	0	0	-
data/traits/physiology/bioluminescence.yaml	traitmech:000085	bioluminescence	bioluminescence_luciferase	MECHANISTIC	5	2	3	1	1	1	1	PASS	0	0	-
data/traits/physiology/carboxydotrophic.yaml	METPO:1000633	carboxydotrophic	carboxydotrophic_co_oxidation	MECHANISTIC	7	2	5	2	2	1	1	PASS	0	0	-
data/traits/physiology/catalase_activity.yaml	traitmech:000075	catalase activity	catalase_activity_h2o2_detoxification	MECHANISTIC	3	1	2	3	3	1	1	PASS	0	0	-
data/traits/physiology/chemoautolithotrophic.yaml	METPO:1000634	chemoautolithotrophic	chemoautolithotrophic_inorganic_energy_co2_fixation	MECHANISTIC	1	1	0	3	3	1	1	PASS	0	0	-
data/traits/physiology/chemoautotrophic.yaml	METPO:1000635	chemoautotrophic	chemoautotrophic_chemical_energy_co2_fixation	MECHANISTIC	3	2	1	2	2	1	1	PASS	0	0	-
data/traits/physiology/chemoheterotrophic.yaml	METPO:1000636	chemoheterotrophic	chemoheterotrophic_organic_energy_carbon	MECHANISTIC	2	1	1	3	3	1	1	PASS	0	0	-
data/traits/physiology/chemolithoautotrophic.yaml	METPO:1000637	chemolithoautotrophic	chemolithoautotrophic_energy_and_fixation	MECHANISTIC	3	2	1	1	1	1	1	PASS	0	0	-
data/traits/physiology/chemolithoheterotrophic.yaml	METPO:1000638	chemolithoheterotrophic	chemolithoheterotrophic_inorganic_energy_organic_carbon	MECHANISTIC	2	0	2	1	1	1	1	PASS	0	0	-
data/traits/physiology/chemolithotrophic.yaml	METPO:1000639	chemolithotrophic	chemolithotrophic_inorganic_oxidation	MECHANISTIC	2	1	1	3	3	1	1	PASS	0	0	-
data/traits/physiology/chemoorganoheterotrophic.yaml	METPO:1000640	chemoorganoheterotrophic	chemoorganoheterotrophic_organic_energy_carbon	MECHANISTIC	1	1	0	2	2	1	1	PASS	0	0	-
data/traits/physiology/chemoorganotrophic.yaml	METPO:1000663	chemoorganotrophic	chemoorganotrophic_organic_oxidation_energy	MECHANISTIC	1	1	0	3	3	1	1	PASS	0	0	-
data/traits/physiology/chemotaxis.yaml	traitmech:000086	chemotaxis	chemotaxis_gradient_response	MECHANISTIC	7	6	1	2	2	1	1	PASS	0	0	-
data/traits/physiology/chemotrophic.yaml	METPO:1000641	chemotrophic	chemotrophic_chemical_redox_energy	MECHANISTIC	1	1	0	1	1	1	1	PASS	0	0	-
data/traits/physiology/copiotrophic.yaml	METPO:1000642	copiotrophic	copiotrophic_high_nutrient_fast_growth	NONMECHANISTIC	2	0	2	2	2	0	0	NONMECHANISTIC	0	0	-
data/traits/physiology/dormancy.yaml	traitmech:000080	dormancy	dormancy_seed_bank	MECHANISTIC	3	0	3	2	2	1	1	PASS	0	0	-
data/traits/physiology/heterotrophic.yaml	METPO:1000644	heterotrophic	heterotrophic_organic_carbon_assimilation	MECHANISTIC	1	1	0	3	3	1	1	PASS	0	0	-
data/traits/physiology/hydrogenotrophic.yaml	METPO:1000646	hydrogenotrophic	hydrogenotrophic_hydrogen_oxidation_fixation	MECHANISTIC	1	1	0	3	3	1	1	PASS	0	0	-
data/traits/physiology/lithoautotrophic.yaml	METPO:1000647	lithoautotrophic	lithoautotrophic_inorganic_donor_co2_fixation	MECHANISTIC	4	1	3	3	3	1	1	PASS	0	0	-
data/traits/physiology/lithoheterotrophic.yaml	METPO:1000648	lithoheterotrophic	lithoheterotrophic_inorganic_energy_organic_carbon	MECHANISTIC	3	1	2	1	1	1	1	PASS	0	0	-
data/traits/physiology/lithotrophic.yaml	METPO:1000649	lithotrophic	lithotrophic_inorganic_donor_energy	MECHANISTIC	5	2	3	3	3	1	1	PASS	0	0	-
data/traits/physiology/methanotrophic.yaml	METPO:1000650	methanotrophic	methanotrophic_methane_oxidation	MECHANISTIC	4	3	1	2	2	1	1	PASS	0	0	-
data/traits/physiology/methylotrophic.yaml	METPO:1000651	methylotrophic	methylotrophic_methanol_assimilation	MECHANISTIC	8	1	7	2	2	1	1	PASS	0	0	-
data/traits/physiology/mixotrophic.yaml	METPO:1000652	mixotrophic	mixotrophic_dual_carbon_energy_use	MECHANISTIC	1	1	0	2	2	1	1	PASS	0	0	-
data/traits/physiology/natural_competence.yaml	traitmech:000087	natural competence	natural_competence_dna_uptake	MECHANISTIC	5	2	3	2	2	1	1	PASS	0	0	-
data/traits/physiology/nutrient_adaptation.yaml	METPO:1000731	nutrient adaptation	nutrient_adaptation_life_history_axis	NONMECHANISTIC	0	0	0	1	1	0	0	NONMECHANISTIC	0	0	-
data/traits/physiology/oligotrophic.yaml	METPO:1000654	oligotrophic	oligotrophic_low_nutrient_efficiency	NONMECHANISTIC	1	0	1	1	1	0	0	NONMECHANISTIC	0	0	-
data/traits/physiology/organoheterotrophic.yaml	METPO:1000664	organoheterotrophic	organoheterotrophic_organic_donor_carbon	MECHANISTIC	3	3	0	2	2	1	1	PASS	0	0	-
data/traits/physiology/organotrophic.yaml	METPO:1000655	organotrophic	organotrophic_organic_compound_oxidation	MECHANISTIC	2	2	0	3	3	1	1	PASS	0	0	-
data/traits/physiology/oxidase_activity.yaml	traitmech:000076	oxidase activity	oxidase_activity_terminal_oxidase	MECHANISTIC	2	1	1	3	3	1	1	PASS	0	0	-
data/traits/physiology/oxidative_stress_response.yaml	traitmech:000079	oxidative stress response	oxidative_stress_response_ros_defense	MECHANISTIC	2	1	1	2	2	1	1	PASS	0	0	-
data/traits/physiology/persister_cell_formation.yaml	traitmech:000082	persister cell formation	persister_dormancy_tolerance	MECHANISTIC	1	1	0	2	2	1	1	PASS	0	0	-
data/traits/physiology/photoautotrophic.yaml	METPO:1000656	photoautotrophic	photoautotrophic_cyanobacterial_carbon_fixation	MECHANISTIC	3	2	1	2	2	1	1	PASS	0	0	-
data/traits/physiology/photoheterotrophic.yaml	METPO:1000657	photoheterotrophic	photoheterotrophic_light_organic_carbon	MECHANISTIC	2	1	1	2	2	1	1	PASS	0	0	-
data/traits/physiology/photolithoautotrophic.yaml	METPO:1000665	photolithoautotrophic	photolithoautotrophic_light_inorganic_donor_fixation	MECHANISTIC	3	3	0	2	2	1	1	PASS	0	0	-
data/traits/physiology/photolithotrophic.yaml	METPO:1000658	photolithotrophic	photolithotrophic_inorganic_electron_donors	MECHANISTIC	1	0	1	2	2	1	1	PASS	0	0	-
data/traits/physiology/photoorganoheterotrophic.yaml	METPO:1000659	photoorganoheterotrophic	photoorganoheterotrophic_light_organic_electrons	MECHANISTIC	2	0	2	2	2	1	1	PASS	0	0	-
data/traits/physiology/phototrophic.yaml	METPO:1000660	phototrophic	phototrophic_light_energy_capture	MECHANISTIC	3	2	1	2	2	1	1	PASS	0	0	-
data/traits/physiology/quorum_sensing.yaml	traitmech:000084	quorum sensing	quorum_sensing_autoinducer	MECHANISTIC	3	3	0	1	1	2	1	PASS	0	0	-
data/traits/physiology/spore_germination.yaml	traitmech:000083	spore germination	spore_germination_germinant_trigger		0	0	0	1	1	0	0	PROTECTED	0	3	SCOPE_NOT_REVIEWED|NO_PROTEIN_NODE|NO_PROTEIN_EXAMPLE
data/traits/physiology/stress_response.yaml	traitmech:000078	stress response	stress_response_induction	MECHANISTIC	3	2	1	3	3	1	1	PASS	0	0	-
data/traits/physiology/trophic_type.yaml	METPO:1000631	trophic type	trophic_type_classification_axes	NONMECHANISTIC	0	0	0	2	2	0	0	NONMECHANISTIC	0	0	-
data/traits/physiology/urease_activity.yaml	traitmech:000077	urease activity	urease_activity_urea_hydrolysis	MECHANISTIC	1	0	1	1	1	3	3	PASS	0	0	-
data/traits/physiology/viable_but_nonculturable_state.yaml	traitmech:000081	viable but nonculturable state	vbnc_stress_induced_dormancy	MECHANISTIC	1	1	0	2	2	1	1	PASS	0	0	-
data/traits/upper/biological_process.yaml	METPO:1000630	biological process	biological_process_go_upper_context	NONMECHANISTIC	0	0	0	0	0	0	0	NONMECHANISTIC	0	0	-
data/traits/upper/material_entity.yaml	METPO:1000186	material entity	material_entity_bfo_upper_context	NONMECHANISTIC	0	0	0	0	0	0	0	NONMECHANISTIC	0	0	-
data/traits/upper/observation.yaml	METPO:1001000	observation	observation_measurement_upper_context	NONMECHANISTIC	0	0	0	0	0	0	0	NONMECHANISTIC	0	0	-
data/traits/upper/phenotype.yaml	METPO:1000059	phenotype	phenotype_quality_child_context	NONMECHANISTIC	0	0	0	0	0	0	0	NONMECHANISTIC	0	0	-
data/traits/upper/quality.yaml	METPO:1000188	quality	quality_upper_child_context	NONMECHANISTIC	0	0	0	0	0	0	0	NONMECHANISTIC	0	0	-
