file	locator	defect	severity	detail
data/traits/metabolism/does_not_export.yaml	evidence[0]	UNSUPPORTIVE_SNIPPET	WARN	6 chars, supports nothing specific: 'export'
data/traits/metabolism/does_not_hydrolyze.yaml	evidence[0]	UNSUPPORTIVE_SNIPPET	WARN	10 chars, supports nothing specific: 'hydrolysis'
data/traits/metabolism/does_not_import.yaml	evidence[0]	UNSUPPORTIVE_SNIPPET	WARN	6 chars, supports nothing specific: 'import'
data/traits/metabolism/does_not_oxidize.yaml	evidence[0]	UNSUPPORTIVE_SNIPPET	WARN	9 chars, supports nothing specific: 'oxidation'
data/traits/metabolism/does_not_produce.yaml	evidence[0]	UNSUPPORTIVE_SNIPPET	WARN	10 chars, supports nothing specific: 'production'
data/traits/metabolism/does_not_reduce.yaml	evidence[0]	UNSUPPORTIVE_SNIPPET	WARN	9 chars, supports nothing specific: 'reduction'
data/traits/metabolism/does_not_show_activity_of.yaml	evidence[0]	UNSUPPORTIVE_SNIPPET	WARN	8 chars, supports nothing specific: 'activity'
data/traits/metabolism/does_not_transport.yaml	evidence[0]	UNSUPPORTIVE_SNIPPET	WARN	9 chars, supports nothing specific: 'transport'
data/traits/metabolism/does_not_use_for_anaerobic_growth_in_the_dark.yaml	evidence[0]	UNSUPPORTIVE_SNIPPET	WARN	9 chars, supports nothing specific: 'anaerobic'
data/traits/metabolism/does_not_use_for_growth.yaml	evidence[0]	UNSUPPORTIVE_SNIPPET	WARN	6 chars, supports nothing specific: 'growth'
data/traits/metabolism/does_not_use_for_respiration.yaml	evidence[0]	UNSUPPORTIVE_SNIPPET	WARN	11 chars, supports nothing specific: 'respiration'
data/traits/metabolism/electron_transfer.yaml	electron_transfer_redox_carriers:complex_i->proton_motive_force[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/ijms252413421 has no snippet
data/traits/metabolism/electron_transfer.yaml	electron_transfer_redox_carriers:complex_i->ubiquinone[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/ijms252413421 has no snippet
data/traits/metabolism/electron_transfer.yaml	electron_transfer_redox_carriers:cytochrome_bc1->cytochrome_c[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1073/pnas.2307093120 has no snippet
data/traits/metabolism/electron_transfer.yaml	electron_transfer_redox_carriers:cytochrome_c->terminal_oxidase[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1073/pnas.2307093120 has no snippet
data/traits/metabolism/electron_transfer.yaml	electron_transfer_redox_carriers:redox_protein->electron_donor[0]	ELLIPTICAL_SNIPPET	ERROR	non-contiguous quote: 'molecular mechanisms ... exchange electrons'
data/traits/metabolism/electron_transfer.yaml	electron_transfer_redox_carriers:terminal_oxidase->oxygen[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1073/pnas.2307093120 has no snippet
data/traits/metabolism/electron_transfer.yaml	electron_transfer_redox_carriers:ubiquinol->cytochrome_bc1[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1073/pnas.2307093120 has no snippet
data/traits/metabolism/ethanol_fermentation.yaml	ethanol_fermentation_pyruvate_to_ethanol:acetaldehyde->alcohol_dehydrogenase[0]	MISSING_SNIPPET	WARN	reference=DOI:10.5376/be.2024.14.0025 has no snippet
data/traits/metabolism/ethanol_fermentation.yaml	ethanol_fermentation_pyruvate_to_ethanol:alcohol_dehydrogenase->ethanol[0]	MISSING_SNIPPET	WARN	reference=DOI:10.5376/be.2024.14.0025 has no snippet
data/traits/metabolism/ethanol_fermentation.yaml	ethanol_fermentation_pyruvate_to_ethanol:alcohol_dehydrogenase->nad_plus[0]	MISSING_SNIPPET	WARN	reference=DOI:10.5376/be.2024.14.0025 has no snippet
data/traits/metabolism/ethanol_fermentation.yaml	ethanol_fermentation_pyruvate_to_ethanol:alcohol_dehydrogenase->nadh[0]	MISSING_SNIPPET	WARN	reference=DOI:10.5376/be.2024.14.0025 has no snippet
data/traits/metabolism/ethanol_fermentation.yaml	ethanol_fermentation_pyruvate_to_ethanol:ethanol_fermentation_trait->ethanol[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/molecules31020333 has no snippet
data/traits/metabolism/ethanol_fermentation.yaml	ethanol_fermentation_pyruvate_to_ethanol:ethanol_fermentation_trait->fermentation_process[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2021.703525 has no snippet
data/traits/metabolism/ethanol_fermentation.yaml	ethanol_fermentation_pyruvate_to_ethanol:pyruvate->pyruvate_decarboxylase[0]	MISSING_SNIPPET	WARN	reference=DOI:10.5376/be.2024.14.0025 has no snippet
data/traits/metabolism/ethanol_fermentation.yaml	ethanol_fermentation_pyruvate_to_ethanol:pyruvate_decarboxylase->acetaldehyde[0]	MISSING_SNIPPET	WARN	reference=DOI:10.5376/be.2024.14.0025 has no snippet
data/traits/metabolism/ethanol_fermentation.yaml	ethanol_fermentation_pyruvate_to_ethanol:pyruvate_decarboxylase->carbon_dioxide[0]	MISSING_SNIPPET	WARN	reference=DOI:10.5376/be.2024.14.0025 has no snippet
data/traits/metabolism/ethanol_fermentation.yaml	evidence[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/molecules31020333 has no snippet
data/traits/metabolism/ethanol_fermentation.yaml	evidence[1]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2021.703525 has no snippet
data/traits/metabolism/exports.yaml	evidence[0]	UNSUPPORTIVE_SNIPPET	WARN	6 chars, supports nothing specific: 'export'
data/traits/metabolism/fermentation.yaml	fermentation_redox_energy:atp_synthase->atp[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuae016 has no snippet
data/traits/metabolism/fermentation.yaml	fermentation_redox_energy:fermentation_trait->external_inorganic_acceptor[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuae016 has no snippet
data/traits/metabolism/fermentation.yaml	fermentation_redox_energy:flavin_based_electron_bifurcation->reduced_ferredoxin[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/s41467-023-41212-x has no snippet
data/traits/metabolism/fermentation.yaml	fermentation_redox_energy:fnor->nad_plus[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuae016 has no snippet
data/traits/metabolism/fermentation.yaml	fermentation_redox_energy:glycolysis_emp->pyruvate[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuae016 has no snippet
data/traits/metabolism/fermentation.yaml	fermentation_redox_energy:ion_motive_force->atp_synthase[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuae016 has no snippet
data/traits/metabolism/fermentation.yaml	fermentation_redox_energy:pfor->reduced_ferredoxin[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1093/femsre/fuae016 has no snippet
data/traits/metabolism/fermentative_hydrogen_production.yaml	evidence[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2021.703525 has no snippet
data/traits/metabolism/fermentative_hydrogen_production.yaml	evidence[1]	MISSING_SNIPPET	WARN	reference=DOI:10.1016/S0360-3199(02)00131-3 has no snippet
data/traits/metabolism/fermentative_hydrogen_production.yaml	fermentative_h2_production:environmental_ph->fermentative_h2_trait[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/en16083321 has no snippet
data/traits/metabolism/fermentative_hydrogen_production.yaml	fermentative_h2_production:fefe_hydrogenase->molecular_hydrogen[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/en16083321 has no snippet
data/traits/metabolism/fermentative_hydrogen_production.yaml	fermentative_h2_production:fermentative_h2_trait->fermentation_process[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2021.703525 has no snippet
data/traits/metabolism/fermentative_hydrogen_production.yaml	fermentative_h2_production:fermentative_h2_trait->molecular_hydrogen[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1016/S0360-3199(02)00131-3 has no snippet
data/traits/metabolism/fermentative_hydrogen_production.yaml	fermentative_h2_production:high_h2_partial_pressure->fermentative_h2_trait[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/aem.00634-23 has no snippet
data/traits/metabolism/fermentative_hydrogen_production.yaml	fermentative_h2_production:low_h2_partial_pressure->fermentative_h2_trait[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/aem.00634-23 has no snippet
data/traits/metabolism/homoacetogenesis.yaml	homoacetogenesis_wood_ljungdahl_acetate:acetate_kinase->atp[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1039/d4cb00099d has no snippet
data/traits/metabolism/homoacetogenesis.yaml	homoacetogenesis_wood_ljungdahl_acetate:acetate_kinase->substrate_level_phosphorylation[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1039/d4cb00099d has no snippet
data/traits/metabolism/homoacetogenesis.yaml	homoacetogenesis_wood_ljungdahl_acetate:acs_codh_complex->acetyl_coa[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1186/s13068-024-02554-w has no snippet
data/traits/metabolism/homoacetogenesis.yaml	homoacetogenesis_wood_ljungdahl_acetate:atp_synthase->atp[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2023.1185739 has no snippet
data/traits/metabolism/homoacetogenesis.yaml	homoacetogenesis_wood_ljungdahl_acetate:carbon_dioxide->formate[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1039/d4cb00099d has no snippet
data/traits/metabolism/homoacetogenesis.yaml	homoacetogenesis_wood_ljungdahl_acetate:energy_conservation_module->transmembrane_ion_gradient[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1039/d4cb00099d has no snippet
data/traits/metabolism/homoacetogenesis.yaml	homoacetogenesis_wood_ljungdahl_acetate:energy_conservation_module->transmembrane_ion_gradient[1]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2023.1185739 has no snippet
data/traits/metabolism/homoacetogenesis.yaml	homoacetogenesis_wood_ljungdahl_acetate:formate->formyl_thf[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1039/d4cb00099d has no snippet
data/traits/metabolism/homoacetogenesis.yaml	homoacetogenesis_wood_ljungdahl_acetate:formate_dehydrogenase->formate[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1039/d4cb00099d has no snippet
data/traits/metabolism/homoacetogenesis.yaml	homoacetogenesis_wood_ljungdahl_acetate:formyl_thf_synthetase->formyl_thf[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1039/d4cb00099d has no snippet
data/traits/metabolism/homoacetogenesis.yaml	homoacetogenesis_wood_ljungdahl_acetate:methyl_branch->carbonyl_branch[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1186/s13068-024-02554-w has no snippet
data/traits/metabolism/homoacetogenesis.yaml	homoacetogenesis_wood_ljungdahl_acetate:transmembrane_ion_gradient->atp_synthase[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2023.1185739 has no snippet
data/traits/metabolism/hydrolyzes.yaml	evidence[0]	UNSUPPORTIVE_SNIPPET	WARN	10 chars, supports nothing specific: 'hydrolysis'
data/traits/metabolism/imports.yaml	evidence[0]	UNSUPPORTIVE_SNIPPET	WARN	6 chars, supports nothing specific: 'import'
data/traits/metabolism/iron_oxidation.yaml	evidence[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1146/annurev.micro.112408.134208 has no snippet
data/traits/metabolism/iron_oxidation.yaml	evidence[1]	MISSING_SNIPPET	WARN	reference=DOI:10.1099/mic.0.045344-0 has no snippet
data/traits/metabolism/iron_oxidation.yaml	iron_oxidation_ferrous_to_ferric:bd_oxidase->low_oxygen_organic_rich[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/mSystems.00038-23 has no snippet
data/traits/metabolism/iron_oxidation.yaml	iron_oxidation_ferrous_to_ferric:cbb3_oxidase->microaerobic_conditions[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/AEM.00599-24 has no snippet
data/traits/metabolism/iron_oxidation.yaml	iron_oxidation_ferrous_to_ferric:cyc2->ferrous_iron[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/mSystems.00720-23 has no snippet
data/traits/metabolism/iron_oxidation.yaml	iron_oxidation_ferrous_to_ferric:iron_oxidation_trait->ferric_iron[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1099/mic.0.045344-0 has no snippet
data/traits/metabolism/iron_oxidation.yaml	iron_oxidation_ferrous_to_ferric:iron_oxidation_trait->ferrous_iron[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1146/annurev.micro.112408.134208 has no snippet
data/traits/metabolism/iron_oxidation.yaml	iron_oxidation_ferrous_to_ferric:multiheme_cytochromes->extracellular_electron_transfer[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/mSystems.00038-23 has no snippet
data/traits/metabolism/iron_oxidation.yaml	iron_oxidation_ferrous_to_ferric:nitrite_no->enzymatic_iron_oxidation[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/mSystems.00038-23 has no snippet
data/traits/metabolism/is_not_required_for_growth.yaml	evidence[0]	UNSUPPORTIVE_SNIPPET	WARN	6 chars, supports nothing specific: 'growth'
data/traits/metabolism/lactic_acid_fermentation.yaml	evidence[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2021.703525 has no snippet
data/traits/metabolism/lactic_acid_fermentation.yaml	evidence[1]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/molecules31020333 has no snippet
data/traits/metabolism/lactic_acid_fermentation.yaml	lactic_acid_fermentation_lactate:decreased_ph->pathogenic_microbe[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/fermentation10030168 has no snippet
data/traits/metabolism/lactic_acid_fermentation.yaml	lactic_acid_fermentation_lactate:glucose->glycolysis_emp[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/fermentation10030168 has no snippet
data/traits/metabolism/lactic_acid_fermentation.yaml	lactic_acid_fermentation_lactate:glycolysis_emp->pyruvate[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/foods12152850 has no snippet
data/traits/metabolism/lactic_acid_fermentation.yaml	lactic_acid_fermentation_lactate:lactate->decreased_ph[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/fermentation10030168 has no snippet
data/traits/metabolism/lactic_acid_fermentation.yaml	lactic_acid_fermentation_lactate:lactate_dehydrogenase->lactate[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/foods12152850 has no snippet
data/traits/metabolism/lactic_acid_fermentation.yaml	lactic_acid_fermentation_lactate:lactic_acid_fermentation_trait->fermentation_process[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2021.703525 has no snippet
data/traits/metabolism/lactic_acid_fermentation.yaml	lactic_acid_fermentation_lactate:lactic_acid_fermentation_trait->lactate[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/molecules31020333 has no snippet
data/traits/metabolism/lactic_acid_fermentation.yaml	lactic_acid_fermentation_lactate:phosphoketolase_pathway->carbon_dioxide[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/fermentation10030168 has no snippet
data/traits/metabolism/lactic_acid_fermentation.yaml	lactic_acid_fermentation_lactate:phosphoketolase_pathway->ethanol[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/fermentation10030168 has no snippet
data/traits/metabolism/lactic_acid_fermentation.yaml	lactic_acid_fermentation_lactate:phosphoketolase_pathway->lactate[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/fermentation10030168 has no snippet
data/traits/metabolism/lactic_acid_fermentation.yaml	lactic_acid_fermentation_lactate:pyruvate->lactate_dehydrogenase[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/foods12152850 has no snippet
data/traits/metabolism/lignin_degradation.yaml	evidence[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1039/c1np00042j has no snippet
data/traits/metabolism/lignin_degradation.yaml	evidence[1]	MISSING_SNIPPET	WARN	reference=DOI:10.1016/j.cbpa.2015.10.018 has no snippet
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase:dyp_peroxidase->lignin_depolymerization[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1186/s13068-024-02470-z has no snippet
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase:laccase->lignin_depolymerization[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1186/s13068-024-02470-z has no snippet
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase:laccase->small_molecule_mediators[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1039/d3cc05298b has no snippet
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase:lignin_degradation_trait->aromatic_monomers[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1016/j.cbpa.2015.10.018 has no snippet
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase:lignin_peroxidase->ca_cb_bond[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1186/s13068-023-02447-4 has no snippet
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase:manganese_peroxidase->beta_o4_bond[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1186/s13068-024-02583-5 has no snippet
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase:manganese_peroxidase->mn2_ion[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/polym16172388 has no snippet
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase:mn3_oxidant->lignin_depolymerization[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1039/d3cc05298b has no snippet
data/traits/metabolism/lignin_degradation.yaml	lignin_degradation_peroxidase_laccase:oxidative_enzymes->lignin_degradation_trait[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1039/c1np00042j has no snippet
data/traits/metabolism/manganese_oxidation.yaml	evidence[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1016/j.tim.2005.07.009 has no snippet
data/traits/metabolism/manganese_oxidation.yaml	evidence[1]	MISSING_SNIPPET	WARN	reference=DOI:10.1146/annurev.earth.32.101802.120213 has no snippet
data/traits/metabolism/manganese_oxidation.yaml	manganese_oxidation_multicopper_oxidase:manganese_oxidation_trait->mn_iii_oh_mn_iii_intermediate[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1021/jacs.3c06537 has no snippet
data/traits/metabolism/manganese_oxidation.yaml	manganese_oxidation_multicopper_oxidase:manganese_oxidation_trait->mn_oxides[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1146/annurev.earth.32.101802.120213 has no snippet
data/traits/metabolism/manganese_oxidation.yaml	manganese_oxidation_multicopper_oxidase:manganese_oxidation_trait->molecular_oxygen[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1021/jacs.3c06537 has no snippet
data/traits/metabolism/manganese_oxidation.yaml	manganese_oxidation_multicopper_oxidase:mn_iii_oh_mn_iii_intermediate->mn_iv_o_mn_iv_intermediate[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1021/jacs.3c06537 has no snippet
data/traits/metabolism/manganese_oxidation.yaml	manganese_oxidation_multicopper_oxidase:mn_iv_o_mn_iv_intermediate->mno2_nanoparticles[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1021/jacs.3c06537 has no snippet
data/traits/metabolism/manganese_oxidation.yaml	manganese_oxidation_multicopper_oxidase:mno2_nanoparticles->mn_oxides[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1021/jacs.3c06537 has no snippet
data/traits/metabolism/manganese_oxidation.yaml	manganese_oxidation_multicopper_oxidase:multicopper_oxidase->manganese_oxidation_trait[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1016/j.tim.2005.07.009 has no snippet
data/traits/metabolism/metabolism.yaml	metabolism_substrate_to_growth:*	REUSED_SNIPPET	WARN	3 evidence items share one snippet: 'energy and microbial life'
data/traits/metabolism/metabolism.yaml	metabolism_substrate_to_growth:atp_synthase->atp_production[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1016/j.heliyon.2023.e22459 has no snippet
data/traits/metabolism/metabolism.yaml	metabolism_substrate_to_growth:atp_synthase->proton_motive_force[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1016/j.heliyon.2023.e22459 has no snippet
data/traits/metabolism/metabolism.yaml	metabolism_substrate_to_growth:respiration_energy_cost->carbon_use_efficiency[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/s41467-024-52160-5 has no snippet
data/traits/metabolism/metabolism.yaml	metabolism_substrate_to_growth:respiratory_electron_transport->proton_motive_force[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1016/j.heliyon.2023.e22459 has no snippet
data/traits/metabolism/metabolism.yaml	metabolism_substrate_to_growth:substrate_complexity->metabolic_energy_cost[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/s41467-024-52160-5 has no snippet
data/traits/metabolism/methanogenesis.yaml	methanogenesis_c1_reduction:acetate->acetoclastic_methanogenesis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1007/s00253-023-12700-3 has no snippet
data/traits/metabolism/methanogenesis.yaml	methanogenesis_c1_reduction:coenzyme_b->methane[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/mmbr.00024-22 has no snippet
data/traits/metabolism/methanogenesis.yaml	methanogenesis_c1_reduction:coenzyme_f420->carbon_dioxide[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2023.1296008 has no snippet
data/traits/metabolism/methanogenesis.yaml	methanogenesis_c1_reduction:coenzyme_m->methanogenesis_trait[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/mmbr.00024-22 has no snippet
data/traits/metabolism/methanogenesis.yaml	methanogenesis_c1_reduction:mcr_gene_cluster->methyl_coenzyme_m_reductase[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/mmbr.00024-22 has no snippet
data/traits/metabolism/methanogenesis.yaml	methanogenesis_c1_reduction:methylated_compounds->methyl_based_methanogenesis[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1007/s00253-023-12700-3 has no snippet
data/traits/metabolism/mixed_acid_fermentation.yaml	evidence[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2021.703525 has no snippet
data/traits/metabolism/mixed_acid_fermentation.yaml	evidence[1]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/molecules31020333 has no snippet
data/traits/metabolism/mixed_acid_fermentation.yaml	mixed_acid_fermentation_enterobacterial:acidic_conditions->fhl_complex[0]	MISSING_SNIPPET	WARN	reference=DOI:10.35812/cellulosechemtechnol.2024.58.90 has no snippet
data/traits/metabolism/mixed_acid_fermentation.yaml	mixed_acid_fermentation_enterobacterial:fhl_complex->co2[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/aem.01472-24 has no snippet
data/traits/metabolism/mixed_acid_fermentation.yaml	mixed_acid_fermentation_enterobacterial:fhl_complex->hydrogen[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/aem.01472-24 has no snippet
data/traits/metabolism/mixed_acid_fermentation.yaml	mixed_acid_fermentation_enterobacterial:formate->fhl_complex[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/aem.01472-24 has no snippet
data/traits/metabolism/mixed_acid_fermentation.yaml	mixed_acid_fermentation_enterobacterial:mixed_acid_fermentation_trait->cytoplasm_ph[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/iai.00176-23 has no snippet
data/traits/metabolism/mixed_acid_fermentation.yaml	mixed_acid_fermentation_enterobacterial:mixed_acid_fermentation_trait->fermentation_process[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2021.703525 has no snippet
data/traits/metabolism/mixed_acid_fermentation.yaml	mixed_acid_fermentation_enterobacterial:mixed_acid_fermentation_trait->mixed_acid_products[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3390/molecules31020333 has no snippet
data/traits/metabolism/mixed_acid_fermentation.yaml	mixed_acid_fermentation_enterobacterial:mixed_acid_fermentation_trait->pyruvate[0]	MISSING_SNIPPET	WARN	reference=DOI:10.35812/cellulosechemtechnol.2024.58.90 has no snippet
data/traits/metabolism/mixed_acid_fermentation.yaml	mixed_acid_fermentation_enterobacterial:molecular_oxygen->hydrogen[0]	MISSING_SNIPPET	WARN	reference=DOI:10.35812/cellulosechemtechnol.2024.58.90 has no snippet
data/traits/metabolism/mixed_acid_fermentation.yaml	mixed_acid_fermentation_enterobacterial:pta_acka->acetate[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/iai.00176-23 has no snippet
data/traits/metabolism/mixed_acid_fermentation.yaml	mixed_acid_fermentation_enterobacterial:pyruvate_formate_lyase->acetyl_coa[0]	MISSING_SNIPPET	WARN	reference=DOI:10.3389/fmicb.2021.703525 has no snippet
data/traits/metabolism/mixed_acid_fermentation.yaml	mixed_acid_fermentation_enterobacterial:pyruvate_formate_lyase->formate[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/iai.00176-23 has no snippet
data/traits/metabolism/mixed_acid_fermentation.yaml	mixed_acid_fermentation_enterobacterial:pyruvate_formate_lyase->pyruvate[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/iai.00176-23 has no snippet
data/traits/metabolism/nitrogen_fixation.yaml	evidence[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/nrmicro.2018.9 has no snippet
data/traits/metabolism/nitrogen_fixation.yaml	evidence[1]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/nrmicro954 has no snippet
data/traits/metabolism/nitrogen_fixation.yaml	nitrogen_fixation_nitrogenase:femo_cofactor->nitrogen_fixation_process[0]	MISSING_SNIPPET	WARN	reference=DOI:10.34133/bdr.0005 has no snippet
data/traits/metabolism/nitrogen_fixation.yaml	nitrogen_fixation_nitrogenase:ferredoxin_flavodoxin->nifh_fe_protein[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/aem.00378-23 has no snippet
data/traits/metabolism/nitrogen_fixation.yaml	nitrogen_fixation_nitrogenase:nifh_fe_protein->atp[0]	MISSING_SNIPPET	WARN	reference=DOI:10.34133/bdr.0005 has no snippet
data/traits/metabolism/nitrogen_fixation.yaml	nitrogen_fixation_nitrogenase:nifh_fe_protein->p_cluster[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/aem.00378-23 has no snippet
data/traits/metabolism/nitrogen_fixation.yaml	nitrogen_fixation_nitrogenase:nitrogen_fixation_process->ammonia[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/nrmicro954 has no snippet
data/traits/metabolism/nitrogen_fixation.yaml	nitrogen_fixation_nitrogenase:nitrogen_fixation_process->dinitrogen[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/nrmicro.2018.9 has no snippet
data/traits/metabolism/nitrogen_fixation.yaml	nitrogen_fixation_nitrogenase:nitrogen_fixation_trait->nitrogenase[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/nrmicro954 has no snippet
data/traits/metabolism/nitrogen_fixation.yaml	nitrogen_fixation_nitrogenase:nitrogenase->nitrogen_fixation_process[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1038/nrmicro954 has no snippet
data/traits/metabolism/nitrogen_fixation.yaml	nitrogen_fixation_nitrogenase:oxygen->nitrogenase[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/aem.00378-23 has no snippet
data/traits/metabolism/nitrogen_fixation.yaml	nitrogen_fixation_nitrogenase:p_cluster->femo_cofactor[0]	MISSING_SNIPPET	WARN	reference=DOI:10.1128/aem.00378-23 has no snippet
data/traits/metabolism/organism_interacts_with_chemical.yaml	evidence[0]	UNSUPPORTIVE_SNIPPET	WARN	11 chars, supports nothing specific: 'interaction'
